Year,Date,Headline,Weblink,Company name,Event type,Sub Segment,Trend,International NL
2026,4/23/2026,"Orbitax successfully completes a test transmission of a Pillar Two GloBE Information Return through the Netherlands' Logius Digipoort system, advancing its automated end-to-end tax compliance filing capabilities",https://orbitax.com/newsroom/solutions/global-minimum-tax-gmt/orbitax-successfully-establishes-direct-transmission-connectivity-with-netherlands-logius-digipoort-for-pillar-two-reporting,orbitax,product enhancement,Direct Tax,,
2026,4/29/2026,"Wolters Kluwer updates its CompliEditor Suite to let financial institutions create, customize, and publish regulatory disclosures",https://www.businesswire.com/news/home/20260430117606/en/Wolters-Kluwer-expands-CompliEditor-Suite-to-help-financial-institutions-accelerate-disclosure-updates,Wolters Kluwer,Product launch,Others,,
2026,4/30/2026,"Kintsugi launches Kin, an AI assistant embedded in its dashboard that answers sales tax, VAT, and GST questions around nexus exposure, pending filings, and amounts owed",https://www.trykintsugi.com/blog/meet-kin-your-ai-sales-tax-assistant,Kintsugi,Product launch,Tax Compliance,,
2026,4/30/2026,Vertex cuts approximately 170 employees (9% of its global workforce) while incurring $6–8M in restructuring charges claiming to shift investment toward AI-driven tax automation,https://www.taxspoc.com/articles/vertex-inc-announces-layoffs-and-ai-transformation-plan-form-8-k-filing-analysis/,Vertex,Appointment,Tax Compliance,,1 International
2026,03/05/2026,Kintsugi expands to Israel,https://www.linkedin.com/posts/kintsugi-ai_vat-israel-globalexpansion-activity-7456366916606021632-LU9K?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,4/29/2026,EY US and Rillet partner to combine AI-native ERP automation with finance transformation and built-in risk controls,https://www.ey.com/en_gl/newsroom/2026/04/ey-announces-alliance-with-rillet-to-provide-ai-native-finance-transformation-with-risk-and-controls-built-in,EY,Partnership,Others,,
2026,4/29/2026,Taxera Technologies partners with Future Fit Tax and the Adept Group assist in South African e-invoicing and VAT modernisation,https://taxera.tech/media/taxera-technologies-announces-strategic-partnership-with-future-fit-tax-and-adep,Taxera,Partnership,E-invoicing,,
2026,05/05/2026,"Wolters Kluwer updates its CompliEditor Suite with real-time disclosure generation, tailored compliance language, and self-service workflows",http://wolterskluwer.com/en/news/complieditor-suite-to-help-financial-institutions-accelerate-disclosure-updates,Wolters Kluwer,Partnership,Statutory Reporting,,
2026,04/05/2026,"Wolters Kluwer appoints Craig Crabtree, prior experience in Equifax and Truist, as EVP and General Manager of its Compliance Solutions business",https://www.businesswire.com/news/home/20260504042292/en/Wolters-Kluwer-appoints-Craig-Crabtree-as-EVP-and-General-Manager-Compliance-Solutions,Wolters Kluwer,Appointment,Statutory Reporting,,
2026,07/05/2026,"Vertex posts Q1 2026 revenue of $196.6M (+11.1% YoY) with subscription revenue of $167M, ARR of $688M, and adjusted EBITDA of $44.1M at a 22.4% margin (+140bps), while guiding for $200–204M in Q2 and reaffirming full-year revenue guidance of $823.5–831.5M",https://www.vertexinc.com/company/news/latest-news/vertex-announces-first-quarter-2026-financial-results,Vertex,Earnings,Tax Compliance,,
2026,05/05/2026,"Workiva posts Q1 2026 revenue of $247M (+20% YoY) with subscription revenue of $225M (+21%), non-GAAP operating margin of 18.4% (+1,600bps YoY), and net retention of 112%, repurchases $50M in Class A shares under its expanded $350M buyback program, and guides for full-year revenue of $1.037–1.041B at a ~20% free cash flow margin.",https://investor.workiva.com/news-releases/news-release-details/workiva-announces-first-quarter-2026-financial-results,Workiva,Earnings,Statutory Reporting,,
2026,11/05/2026,Kintsugi expands to Cambodia and Tajikistan,https://www.linkedin.com/posts/kintsugi-ai_vat-cambodia-southeastasia-activity-7459245955020652544-SbF4?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,07/05/2026,"Kintsugi announces integration with Recurly, a billing platform for SaaS companies",https://www.linkedin.com/posts/kintsugi-ai_recurly-powers-digital-subscription-billing-activity-7457801374097993728-aihp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Partnership,Tax Compliance,,
2026,07/05/2026,Kintsugi expands to Cambodia and Tajikistan,https://www.linkedin.com/posts/kintsugi-ai_vat-tajikistan-globalexpansion-activity-7458297140860096512-D81T?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,05/05/2026,Taxera Technologies partners with Nordic document processing provider ECIT Digital to convert inbound supplier documents of any format into structured data for its tax compliance platform,https://taxera.tech/media/taxera-partners-with-ecit-digital-to-extend-ap-automation-across-its-global-tax-compliance-platform,Taxera,Partnership,Direct Tax,,
2026,07/05/2026,"Vertex acquires Brinta, an e-invoicing focused player covering 19 LatAm regions assisting Vertex in covering its e-invoicing gaps and leveraging Brinta's data mapping, invoice extraction and product classification capabilities",https://www.vertexinc.com/resources/resource-library/vertex-and-brinta-advancing-ai-driven-e-invoicing-across-latin-america,Vertex,Acquisition,Tax Compliance,,
2026,07/05/2026,"A-Cube, an Italian API-first platform for automated digital tax compliance and e-invoicing, raises $4.7M led by P101 with participation from Sella Direct Ventures to accelerate AI integration, and expand its product suite",https://www.acubeapi.com/en-it/blog/a-cube-chiude-un-round-di-investimento-da-4-milioni-di-euro-con-p101,Acube,Funding,E-invoicing,,
2026,5/13/2026,"Marosa partners with PwC Spain, offering a joint B2B e-invoicing solution for Spain and beyond ahead of Spain's 2027 e-invoicing mandate",https://www.linkedin.com/posts/marosa_pwc-pwcspain-newlawsummit-activity-7460260360210542592-lljh?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Marosa,Partnership,E-invoicing,,1 Intrnational
2026,5/13/2026,"Nuvo integrates with Avalara to combine its credit onboarding solution with Avalara's tax certificate collection, validation, and storage capabilities",https://www.businesswire.com/news/home/20260513668636/en/Nuvo-and-Avalara-Launch-AI-Integration-to-Eliminate-Tax-Compliance-Gaps-and-Accelerate-B2B-Customer-Onboarding,Avalara,Integration,Tax compliance,,
2026,5/13/2026,Visma acquires Brazilian SaaS companies Dootax and Pag Útil to expand its tax automation and payment compliance platform across Brazil's SMB space,https://www.visma.com/news/visma-acquires-brazilian-tax-automation-and-payments-providers-dootax-and-pag-util,Visma,Acquisition,Tax Compliance,,1 international
2026,12/05/2026,"Sovos builds on its IRIS acquisition, opening an APAC Center of Excellence in Mumbai to expand its tax compliance and e-invoicing operations across the region, backed by new leadership appointments in APAC",https://sovos.com/press-releases/sovos-significantly-scales-investment-in-asia-pacific-opens-mumbai-center-of-excellence-to-drive-regional-tax-compliance-growth/,Sovos,Expansion,Tax Compliance,,1 international
2026,12/05/2026,Basware makes its Invoice Lifecycle Management solution for SAP Cloud ERP available on SAP Store,https://news.basware.com/en/basware-invoice-lifecycle-management-now-available-on-sap-store,Basware,Product enhancement,AP/AR Automation,,
2026,12/05/2026,"EcoVadis and Workiva integrate platforms combining supplier emissions data with carbon reporting, assisting companies to calculate Scope 3 emissions",https://www.esgtoday.com/ecovadis-workiva-partner-on-scope-3-data-solutions/,Workiva,Partnership,ESG,,
2026,5/14/2026,"AJMS Group invests $20 million towards UAE expansion of Marmin AI's e-invoicing and digital compliance platform, with a focus on building local infrastructure, regulatory integrations, engineering teams and enterprise support",https://www.khaleejtimes.com/business/ajms-group-to-invest-20m-in-uae-ai-finance-expansion,Marmin,Funding,E-invoicing,,1 international
2026,5/17/2026,Kintsugi expands its tax compliance soltuion to support Bahamas' VAT requirements,https://www.linkedin.com/posts/kintsugi-ai_vat-bahamas-globalexpansion-activity-7461412663408054272-bUjm?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,2 international
2026,5/13/2026,"Leveraging its CPA.com partnership, Kintsugi partners with Truss to offer sales tax registration and filing services directly through Truss' platform for accounting firms",https://www.linkedin.com/posts/gettruss_truss-trusstheprocess-kintsugi-activity-7459998396578410496-kqBB?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Patrtnership,Tax Compliance,,
2026,12/05/2026,"Coupa acquires Rossum, an intelligent document processing company, to extend its invoice automation capabilities across its broader procurement and spend management platform",https://www.coupa.com/newsroom/coupa-acquires-rossum-to-accelerate-end-to-end-autonomous-spend-management/,Coupa,Acquistion,Others,,
2026,5/13/2026,"Taxera Technologies is certified as a DBNAlliance Access Point, enabling document exchange across North America",https://taxera.tech/media/taxera-technologies-approved-as-a-certified-dbnalliance-access-point-across-north-america,Taxera,Certification,E-invoicing,,
2026,5/14/2026,"Slovenian startup DDD Invoices raises $1.4M seed funding to expand its API-based e-invocing system. The funding was led by Fil Rouge Capital with Bengt Nilsson (IFS, Pagero) and multiple other former leaders from Pagero as angel investors",https://techfundingnews.com/ddd-invoices-1-31m-seed-global-e-invoicing-compliance-api/,DDD,Funding,E-invoicing,,2 international
2026,5/16/2026,"Bookkeeper.lu launches six services for Luxembourg companies, with a focus on accounting, payroll, tax filings, VAT compliance, transfer pricing support, and liquidation management",https://www.accessnewswire.com/newsroom/en/banking-and-financial-services/bookkeeper-launches-integrated-luxembourg-fiduciary-platform-combini-1167619,bookkeeper,Product Launch,Tax Compliance,,1 interanational
2026,5/16/2026,,https://it.einnews.com/pr_news/913202603/xyra-ai-launches-ai-powered-accounting-finance-platform-to-revolutionize-b2b-financial-management-in-the-uae-beyond,XYRA,Product launch,Tax Compliance,,2 international
2026,5/19/2026,Emagia integrates Avalara's tax compliance and e-invoicing capabilities natively into its Order-to-Cash operations,https://www.emagia.com/press-releases/global-e-invoicing-into-autonomous-finance/,Avalara,Partnership,E-invoicing,,
2026,5/19/2026,"Kintsugi integrates with Microsoft Dynamics 365 assisting in tax compliance, nexus detection, and filings directly from Dynamics' revenue data",https://www.linkedin.com/posts/kintsugi-ai_microsoft-dynamics-365-kintsugi-is-live-activity-7462158833621118976-MvAi?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Integration,Tax Compliance,,
2026,5/20/2026,"Avalara announces intelligent automation for its property tax management solution, that plans to leverage a cloud-native platform and agentic AI capabilities for compliance",https://newsroom.avalara.com/2026-05-20-Avalara-Advances-Property-Tax-Compliance-with-Intelligent-Automation-and-Enterprise-Scale-Performance,Avalara,Product Enhancement,Others,,
2026,5/21/2026,Avalara integrates its global e-invoicing and live reporting compliance capabilities with Chargebee's billing platform to automate,https://newsroom.avalara.com/2026-05-21-Avalara-and-Chargebee-Launch-New-Integration-to-Automate-Global-E-Invoicing-and-Live-Reporting,Avalara,Integration,Tax Compliance,,
2026,5/18/2026,"Project44 reports strong Q1 FY27 results, including 34% new ARR growth and 52% shipper ARR surge, driven by its expanding AI agent portfolio, Autopilot no-code platform, and the LunaPath.ai acquisition",https://www.project44.com/press-releases/project44-delivers-34-new-arr-growth-fueled-by-ai-agent-momentum-and-intelligent-tms-expansion/,Project 44,Earnings,SCM,,
2026,5/24/2026,Kintsugi expands its tax compliance capabilities to Thailand and Suriname,https://www.linkedin.com/posts/kintsugi-ai_vat-suriname-globalexpansion-activity-7464305541708754944-85Jd?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,5/21/2026,Kintsugi expands its tax compliance capabilities to Thailand and Suriname,https://www.linkedin.com/posts/kintsugi-ai_vat-thailand-globalexpansion-activity-7463006997055954944-JJnc?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,04/05/2026,"PwC and OpenAI partner to bring governed AI agents to tax and finance workflows, automating reviews, reporting, forecasting, and risk detection",https://openai.com/index/openai-pwc-finance-collaboration/,OpenAI,Partnership,Direct tax,,
2026,5/29/2026,"Fonoa acquires PwC's Indirect Tax Edge, adding VAT/GST compliance reporting, e-filing, transactional data management, and tax analytics to its platform, while raising a $110M Series C led by Headline",https://www.fonoa.com/company/news/fonoa-raises-110m-funding-and-acquires-edge?_gl=1*y03c75*_up*MQ..*_ga*NDY1MDA2NDQwLjE3MTA3NjAxNDg.*_ga_KB43HTLP0H*czE3ODAyOTM1NDQkbzQ4JGcxJHQxNzgwMzEzNTU5JGo1OSRsMCRoMCRkQ2ZaM2FIeGtodEZ6YnNCOFg1UnlSN2FxN2N1SmhtMFFUUQ..,Fonoa,Acquisition,Tax Compliance,,1 International
2026,5/28/2026,"Avalara appoints Hugo Sarrazin, former CEO of Udemy, as its new Chief Executive Officer, succeeding co-founder Scott McFarlane who transitions to an advisory role",https://newsroom.avalara.com/2026-05-28-Avalara-Names-Hugo-Sarrazin-Chief-Executive-Officer,Avalara,Appointment,Others,,
2026,5/27/2026,"Prophix partners with Taxvibes to extend Prophix One with automated direct tax capabilities for tax provisioning, Pillar Two, CbCR, transfer pricing, and related compliance",https://pressreleasehub.pa.media/article/prophix-and-taxvibes-announce-strategic-partnership-to-transform-tax-and-finance-integration-74734.html,Prophix,Partnership,Direct Tax,,1 International
2026,5/28/2026,Bectran partners with Avalara to integrate automated exemption certificate management into its credit and accounts receivable workflows,https://www.bectran.com/press/bectran-x-avalara-automate-tax-compliance?utm_source=linkedin&utm_medium=organic-social,Avalara,Partnership,Tax Compliance,,
2026,5/31/2026,Kintsugi expands its tax compliance cpapbilities to Chile and Ankora,https://www.linkedin.com/posts/kintsugi-ai_vat-chile-globalexpansion-activity-7466853514615357440-SQCa?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
